fips,2020/01/01,2020/02/01,2020/03/01,2020/04/01,2020/05/01,2020/06/01,2020/07/01,2020/08/01,2020/09/01,2020/10/01,2020/11/01,2020/12/01,2021/01/01,2021/02/01,2021/03/01,2021/04/01,2021/05/01,2021/06/01,2021/07/01,2021/08/01,2021/09/01,2021/10/01,2021/11/01,2021/12/01,2022/01/01,2022/02/01
17199,0,0,0,0,3,2,1,7,38,12,22,24,17,10,4,2,7,0,4,3,23,14,7,16,26,6
17201,0,0,0,17,45,35,27,28,5,35,72,111,56,41,14,15,26,17,14,10,16,12,22,78,88,21
17203,0,0,0,1,1,0,1,1,3,11,9,31,12,6,1,10,9,4,0,2,6,1,0,6,6,4
17999,0,0,0,1,0,204,14,6,37,56,0,0,109,208,83,73,76,56,44,79,160,157,115,235,581,146
18001,0,0,0,1,0,1,1,0,1,5,15,10,4,12,2,3,1,1,0,7,6,9,4,12,11,3
18003,0,0,3,52,23,43,47,21,28,32,72,188,80,73,25,13,10,8,8,21,53,43,67,79,100,23
18005,0,0,0,15,23,9,3,8,3,2,7,21,20,43,3,4,1,1,0,4,13,8,8,13,19,8
18007,0,0,0,0,0,0,0,0,0,0,3,6,1,3,1,1,0,0,1,0,0,1,0,3,1,0
18009,0,0,0,1,0,0,0,0,1,4,7,10,1,4,2,3,0,0,0,2,1,9,2,6,11,3
18011,0,0,0,23,15,7,4,0,0,4,5,6,9,20,10,2,2,2,1,5,4,6,5,9,17,5
18013,0,0,0,1,0,0,0,1,1,0,2,3,28,4,1,1,1,1,0,2,2,1,3,1,8,0
18015,0,0,0,1,2,1,0,11,0,0,0,2,2,3,2,0,0,1,1,3,6,5,3,6,11,4
18017,0,0,0,4,5,2,0,0,0,17,5,12,21,36,2,4,2,3,2,3,3,6,3,12,11,2
18019,0,0,0,17,32,3,1,6,6,10,11,34,38,32,6,5,1,4,3,11,29,19,20,23,46,10
18021,0,0,0,1,0,3,1,0,0,4,17,5,2,12,0,1,1,1,1,2,7,3,2,5,11,3
18023,0,0,0,2,0,1,1,7,6,2,6,12,11,9,0,0,0,2,0,5,7,5,5,10,16,4
18025,0,0,0,1,0,0,0,0,0,1,0,6,2,4,0,1,2,0,0,2,2,6,3,1,4,0
18027,0,0,0,15,5,0,3,4,6,7,9,23,9,19,2,1,0,1,0,2,7,7,1,6,9,5
18029,0,0,1,5,16,2,6,1,0,0,4,10,7,21,6,3,2,0,0,6,8,7,5,8,7,3
18031,0,0,1,30,3,1,0,3,4,0,5,29,11,5,4,0,0,0,1,1,6,6,6,2,16,3
18033,0,0,0,2,0,3,0,3,4,2,22,26,7,13,2,3,1,0,0,4,3,10,5,15,13,7
18035,0,0,1,14,23,10,4,5,5,19,26,18,14,45,3,4,4,9,0,6,32,33,32,41,52,14
18037,0,0,0,0,3,3,6,5,2,9,5,16,34,29,4,3,0,1,0,1,6,9,5,10,6,2
18039,0,0,1,6,23,17,34,22,14,39,89,81,36,69,13,6,17,12,9,9,16,25,30,54,58,22
18041,0,0,1,3,3,0,0,1,6,8,13,8,8,7,3,3,1,1,0,3,16,7,5,18,16,7
18043,0,0,0,18,24,3,0,11,10,5,9,23,19,51,6,2,3,1,3,9,19,9,10,14,22,7
18045,0,0,0,2,0,0,0,0,0,1,6,15,5,15,1,1,2,1,2,3,5,3,3,11,12,6
18047,0,0,4,4,2,0,1,16,0,1,2,1,6,2,0,0,0,0,0,0,5,5,5,3,5,2
18049,0,0,0,1,0,0,1,1,0,9,8,7,4,8,2,1,1,2,2,3,11,9,4,13,15,1
18051,0,0,0,0,2,0,1,1,2,6,17,27,6,22,6,3,2,3,1,6,6,8,3,3,8,2
18053,0,0,0,12,12,5,3,1,7,3,10,49,26,36,9,6,4,4,1,7,23,13,18,34,39,9
18055,0,0,0,9,19,5,3,1,1,2,15,3,8,17,5,0,0,0,0,1,7,4,3,8,11,7
18057,0,0,0,64,37,7,7,5,3,16,49,106,50,76,8,5,6,11,4,8,19,27,15,26,55,21
18059,0,0,1,9,18,9,2,6,2,2,13,26,25,25,5,3,3,5,4,5,18,8,5,13,29,8
18061,0,0,0,9,15,0,0,2,0,0,0,12,13,15,6,3,2,2,2,3,10,6,4,10,15,4
18063,0,0,2,43,43,30,8,7,15,16,25,49,53,36,8,4,6,2,6,9,17,18,15,39,65,18
18065,0,0,0,1,8,4,3,3,6,4,9,15,13,26,7,3,5,5,0,8,23,16,10,17,24,6
18067,0,0,2,4,24,29,8,2,2,4,10,43,33,45,12,5,10,1,14,13,29,18,18,38,50,14
18069,0,0,0,2,0,0,1,1,0,2,5,31,16,15,4,1,0,1,1,5,10,3,11,13,20,2
18071,0,0,0,1,1,2,1,5,1,10,14,9,5,18,1,5,2,3,0,2,8,4,5,6,7,7
18073,0,0,1,0,0,1,0,0,1,3,8,19,4,8,3,1,5,4,1,3,7,23,7,13,17,9
18075,0,0,0,0,0,0,0,0,1,6,10,6,3,5,0,1,3,1,0,1,7,8,4,7,12,2
18077,0,0,0,0,1,0,1,1,0,2,11,20,6,31,5,3,2,4,1,3,2,7,6,10,21,3
18079,0,0,1,4,2,5,2,0,0,1,1,18,6,6,2,2,1,0,0,3,5,7,3,6,20,4
18081,0,0,3,67,48,11,1,3,6,18,29,68,61,65,11,6,7,8,5,12,23,23,17,24,60,10
18083,0,0,0,0,0,0,0,3,7,0,11,17,1,46,3,2,0,1,0,4,10,4,8,4,11,5
18085,0,0,0,2,0,1,10,6,1,12,13,28,16,25,3,4,2,6,1,4,12,9,16,15,29,8
18087,0,0,0,2,0,5,4,1,0,5,17,23,8,8,0,0,2,0,0,1,2,4,11,3,4,0
18089,0,0,6,87,114,51,28,31,30,50,95,144,95,184,46,39,43,19,16,29,59,66,63,118,257,62
18091,0,0,0,5,19,2,4,2,10,26,31,41,34,26,6,5,11,3,3,4,14,10,10,21,38,16
18093,0,0,0,12,12,0,3,1,2,10,10,14,19,31,5,3,1,2,4,10,24,13,10,21,23,6
18095,0,0,4,51,12,5,2,5,6,25,26,53,58,92,14,5,3,3,4,14,31,26,32,48,74,20
18097,0,0,18,335,264,105,40,34,23,31,75,281,217,285,51,41,33,30,19,75,150,127,84,134,293,87
18099,0,0,0,1,1,1,19,1,1,6,16,31,7,21,3,3,5,0,1,3,11,8,12,14,17,4
18101,0,0,0,0,0,0,0,0,0,0,6,6,1,2,1,0,0,0,0,0,4,1,0,1,2,1
18103,0,0,0,0,1,0,0,0,2,1,12,15,16,16,2,0,3,1,4,4,14,9,11,14,18,4
18105,0,0,0,8,5,18,3,7,1,2,13,42,21,46,4,1,5,5,2,9,9,6,18,14,18,6
18107,0,0,0,0,18,5,1,0,0,0,7,20,7,27,2,3,1,1,2,3,11,7,10,9,16,6
18109,0,0,1,5,21,8,2,3,5,1,4,35,23,25,10,5,1,1,2,8,18,15,10,20,38,9
18111,0,0,0,7,4,0,0,0,1,1,0,7,3,10,2,1,1,1,0,4,6,3,3,4,6,1
18113,0,0,0,13,9,8,0,3,1,3,13,8,5,19,2,3,2,3,1,7,4,7,15,14,6,5
18115,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,2,0
18117,0,0,0,9,15,1,1,0,0,1,3,4,3,16,2,2,0,1,1,1,2,7,7,6,8,2
18119,0,0,0,1,0,0,0,1,0,0,8,22,8,15,3,0,0,2,1,2,5,5,7,7,19,3
18121,0,0,0,0,0,0,1,1,1,2,2,2,1,7,0,0,0,0,0,2,6,6,1,5,6,1
18123,0,0,0,0,1,7,4,1,1,1,7,1,11,2,1,1,0,0,2,5,11,1,1,3,3,2
18125,0,0,0,0,0,0,0,1,0,17,2,7,1,4,2,0,0,0,0,1,6,4,0,1,2,1
18127,0,0,0,8,22,8,3,2,6,7,37,63,33,97,18,11,17,6,1,6,21,17,19,40,75,16
18129,0,0,0,0,0,0,0,0,3,6,10,8,2,3,2,0,1,1,0,3,3,3,0,2,3,4
18131,0,0,0,0,0,1,0,0,0,3,12,16,6,6,1,0,1,3,0,2,1,6,2,11,10,1
18133,0,0,1,4,3,1,0,1,4,6,12,10,15,6,1,0,0,1,1,6,5,10,3,7,13,7
18135,0,0,0,2,1,1,0,3,1,3,11,13,14,27,3,1,2,1,0,1,9,8,7,11,17,3
18137,0,0,1,4,1,1,1,1,0,0,13,19,8,13,5,4,0,1,1,0,9,10,2,10,21,5
18139,0,0,0,1,1,1,1,0,0,0,4,6,5,4,2,0,1,1,1,0,3,2,0,4,6,8
18141,0,0,3,19,17,31,14,13,25,65,63,117,45,118,17,22,9,8,2,9,16,29,22,59,74,27
18143,0,0,1,1,1,5,3,1,1,5,5,14,6,9,3,0,2,3,0,2,5,11,4,3,6,5
18145,0,0,0,19,11,3,2,2,1,10,21,14,10,8,4,1,1,1,2,1,13,9,11,15,11,4
18147,0,0,0,0,1,0,2,0,1,3,2,6,11,5,2,0,0,0,0,1,5,6,5,8,2,0
18149,0,0,0,1,2,1,4,0,0,4,15,17,4,6,1,0,3,4,0,1,7,4,3,6,10,0
18151,0,0,0,1,0,0,1,1,3,3,7,9,23,10,2,0,2,0,2,3,6,7,11,10,11,4
18153,0,0,0,0,1,0,0,7,4,2,3,8,8,6,2,1,0,1,0,4,4,3,2,4,9,1
18155,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,1,1,1,1,2,1,1
18157,0,0,1,1,1,6,3,2,0,3,14,57,63,54,10,6,8,6,3,6,17,9,11,32,44,9
18159,0,0,0,1,1,0,4,15,5,0,4,2,4,8,1,2,1,1,2,3,4,4,7,4,9,1
18161,0,0,0,0,0,0,0,0,0,0,2,0,5,3,0,0,0,0,0,0,3,3,0,2,2,0
18163,0,0,0,2,2,4,4,9,13,45,53,74,61,120,11,5,3,4,4,14,45,25,14,18,30,17
18165,0,0,0,0,0,0,0,0,0,1,6,23,5,7,1,0,1,0,0,2,5,3,4,3,6,2
18167,0,0,2,5,3,0,2,7,11,19,46,60,39,43,11,3,8,1,3,6,26,18,3,19,30,12
18169,0,0,0,1,1,0,1,3,2,2,12,21,8,25,1,1,4,1,1,2,7,12,4,22,11,4
18171,0,0,1,0,0,0,0,0,0,0,3,4,0,7,1,0,0,0,0,1,1,0,0,4,2,0
18173,0,0,0,11,14,2,0,2,16,19,7,14,17,47,5,0,0,1,1,8,14,12,1,15,16,1
18175,0,0,0,0,1,0,0,0,1,1,4,9,7,4,2,2,2,4,0,6,4,6,3,5,12,2
18177,0,0,0,3,3,1,3,1,5,22,51,56,26,24,6,2,3,0,0,4,31,20,12,17,24,8
18179,0,0,0,0,0,1,1,0,2,11,17,16,8,22,3,2,0,0,0,1,3,4,12,17,6,2
18181,0,0,0,0,8,2,0,2,1,2,7,6,14,10,2,0,0,0,1,2,2,8,3,5,11,2
18183,0,0,0,1,1,1,2,0,1,1,9,5,6,10,4,0,1,4,1,3,7,2,4,7,6,4
18999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19001,0,0,0,0,0,0,0,1,0,0,7,9,7,4,4,0,0,0,0,0,2,1,2,7,2,2
19003,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,1,3,1,1
19005,0,0,1,2,0,0,0,0,2,3,2,14,12,9,3,2,0,1,0,0,0,2,1,2,1,1
19007,0,0,0,2,1,0,0,0,0,0,9,24,7,4,0,0,2,0,0,0,1,1,6,2,3,1
19009,0,0,0,0,1,0,0,0,0,0,1,5,1,1,0,0,1,0,2,1,0,0,3,1,0,0
19011,0,0,0,1,0,0,0,0,0,2,18,16,14,3,0,1,0,0,0,1,0,1,2,4,7,1
19013,0,0,0,13,31,14,4,13,17,10,35,81,41,31,11,6,2,6,5,8,16,19,15,21,27,19
19015,0,0,0,0,0,1,1,2,4,1,2,4,9,6,1,3,0,0,1,0,1,1,2,5,2,2
19017,0,0,0,3,3,0,1,0,0,2,3,32,8,3,3,3,0,2,1,1,2,2,4,2,3,2
19019,0,0,0,0,0,1,0,0,0,4,5,3,8,6,2,0,1,1,0,1,3,1,2,3,7,4
19021,0,0,0,0,0,11,1,0,0,0,2,12,9,1,3,1,0,0,0,0,3,4,2,0,2,1
19023,0,0,0,0,1,1,0,0,0,1,3,20,7,2,2,1,1,0,0,1,1,2,5,4,0,1
19025,0,0,0,0,0,2,0,0,1,1,3,2,0,2,0,2,0,0,0,0,0,3,3,1,1,1
19027,0,0,0,0,0,1,0,2,2,8,9,12,10,5,1,1,0,0,0,0,1,0,2,2,3,2
19029,0,0,0,0,0,0,1,1,0,1,20,15,7,6,3,0,0,1,0,1,0,3,7,6,2,1
19031,0,0,0,0,1,0,0,0,0,6,6,6,2,3,0,0,0,0,0,1,1,2,0,0,2,1
19033,0,0,0,0,0,0,16,3,2,5,19,25,12,7,4,3,2,7,1,2,6,7,10,14,13,6
19035,0,0,0,0,0,0,1,1,0,0,2,18,9,4,2,1,0,0,0,1,1,5,2,3,4,1
19037,0,0,0,0,0,0,0,0,1,0,3,7,1,1,2,0,1,1,0,0,1,0,4,2,5,1
19039,0,0,0,0,0,2,1,0,0,0,1,2,7,7,3,1,0,0,0,0,3,2,0,2,1,2
19041,0,0,0,0,0,0,1,2,1,0,0,8,11,2,0,0,2,0,0,0,2,6,1,2,2,0
19043,0,0,0,1,2,0,0,0,0,0,5,38,5,2,2,1,0,1,1,0,0,0,1,5,5,2
19045,0,0,0,1,0,0,2,7,12,6,16,14,17,12,3,5,1,0,1,0,5,5,10,7,9,5
19047,0,0,0,1,1,0,1,0,3,9,1,7,9,3,2,3,0,1,0,2,2,2,0,2,1,1
19049,0,0,0,0,19,9,6,4,0,9,10,11,13,12,5,2,2,0,0,3,0,6,5,7,8,3
19051,0,0,0,0,0,1,0,1,2,0,5,11,3,0,1,0,0,1,0,0,0,0,0,1,3,0
19053,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,1,1,2,0,4,5,0
19055,0,0,0,0,0,1,0,2,0,11,7,8,7,3,1,0,2,2,0,0,1,5,5,7,4,0
19057,0,0,0,1,0,2,0,3,4,2,9,14,19,8,3,2,1,6,3,4,7,10,8,5,11,3
19059,0,0,0,0,0,2,1,2,0,3,2,9,13,6,3,2,1,0,1,1,4,2,3,5,4,6
19061,0,0,1,3,14,4,6,8,7,16,32,45,41,19,7,6,2,3,3,2,7,8,9,22,16,9
19063,0,0,0,0,0,0,1,7,1,11,3,5,11,5,0,0,0,1,0,0,0,5,0,1,2,0
19065,0,0,0,0,0,0,0,1,1,2,6,9,7,9,4,2,1,1,0,0,2,7,1,4,10,3
19067,0,0,0,0,1,1,0,1,2,6,5,23,4,2,1,1,0,0,0,0,0,4,3,5,5,0
19069,0,0,0,0,0,0,4,13,1,0,3,2,2,0,2,0,0,2,0,0,1,4,1,6,3,2
19071,0,0,0,0,0,0,0,0,0,2,1,2,3,1,1,0,0,1,0,0,1,0,2,4,4,0
19073,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,1,0,0,1,5,0,1,1,0
19075,0,0,0,0,0,0,1,0,3,2,5,9,11,2,1,1,1,0,0,1,2,1,0,0,2,1
19077,0,0,0,0,3,1,1,0,5,5,0,8,4,1,0,1,3,0,0,0,0,2,3,3,1,1
19079,0,0,0,0,0,1,0,0,1,2,4,17,12,6,4,3,1,1,0,1,1,3,1,3,5,2
19081,0,0,0,0,0,0,2,0,0,4,1,17,1,4,4,1,0,0,0,1,2,2,0,3,3,0
19083,0,0,0,0,0,0,0,1,0,6,3,16,8,6,1,2,2,0,0,1,2,4,2,2,2,0
19085,0,0,0,0,0,0,0,2,3,12,13,23,12,4,2,2,0,0,0,2,1,2,1,4,6,1
19087,0,0,0,1,0,2,0,1,1,1,2,20,6,4,0,0,0,0,0,2,3,7,6,2,5,2
19089,0,0,0,0,0,0,0,2,5,2,0,8,3,1,1,0,0,0,0,0,0,1,1,0,4,2
19091,0,0,0,0,0,1,0,1,1,0,2,13,2,5,1,0,0,0,0,0,0,1,3,3,2,0
19093,0,0,0,0,0,0,0,0,2,0,11,17,2,2,0,2,1,0,0,1,3,2,0,1,4,1
19095,0,0,0,0,0,0,1,0,0,9,3,9,2,0,0,1,0,0,0,0,3,2,5,2,6,3
19097,0,0,0,0,0,0,1,0,2,0,10,16,6,3,4,0,0,0,1,0,1,2,1,5,12,2
19099,0,0,0,1,15,1,7,6,4,1,10,12,10,3,3,1,2,1,0,0,3,6,9,0,6,3
19101,0,0,0,0,0,0,0,0,1,0,1,18,9,3,3,0,0,0,0,0,3,2,3,1,5,1
19103,0,0,0,6,3,1,7,11,1,4,6,12,15,11,6,4,2,0,1,2,7,6,4,11,5,11
19105,0,0,0,0,0,0,1,1,1,1,11,33,5,0,1,2,0,0,0,0,2,2,1,5,1,1
19107,0,0,0,0,0,1,0,0,0,0,6,18,3,1,1,1,0,1,0,0,1,2,4,3,3,2
19109,0,0,0,0,0,0,0,0,0,0,7,25,17,5,4,6,1,1,0,2,3,3,3,3,5,1
19111,0,0,0,0,0,2,1,2,2,5,5,12,18,10,4,0,0,2,1,5,21,13,8,4,10,9
19113,0,0,2,41,36,3,5,8,21,19,31,79,49,19,13,8,5,3,1,4,21,36,21,23,66,25
19115,0,0,0,2,8,1,1,0,1,0,3,10,8,8,7,1,0,0,0,0,2,1,1,1,4,2
19117,0,0,0,0,0,4,0,1,1,0,0,1,5,9,1,1,0,0,0,0,0,1,2,3,0,0
19119,0,0,0,0,0,0,0,2,2,4,0,17,10,6,0,0,0,0,0,0,0,1,0,2,2,1
19121,0,0,0,1,1,0,0,0,0,1,1,4,4,6,1,0,0,0,0,0,2,4,0,0,5,2
19123,0,0,0,1,9,7,0,1,2,5,2,7,6,6,3,1,1,1,0,0,5,2,7,4,12,3
19125,0,0,0,0,0,0,0,1,8,2,10,26,12,10,5,1,1,1,1,2,6,6,5,6,7,5
19127,0,0,0,2,14,2,6,8,3,1,10,15,11,4,2,1,1,0,3,0,3,6,5,1,2,5
19129,0,0,0,0,0,0,0,1,0,2,4,11,2,3,0,1,2,1,0,0,1,4,1,0,8,1
19131,0,0,0,0,0,0,0,0,0,1,4,25,9,1,1,0,1,1,0,0,0,0,0,4,2,0
19133,0,0,0,0,0,0,0,1,0,1,0,14,5,6,3,0,1,0,0,1,2,5,0,2,2,2
19135,0,0,0,0,5,1,1,1,3,1,0,5,9,2,0,0,1,3,1,0,0,4,2,4,1,3
19137,0,0,0,0,0,1,1,2,0,2,4,4,15,6,0,1,1,0,0,0,2,2,3,3,1,2
19139,0,0,1,13,27,3,3,5,4,2,11,21,8,8,5,3,5,2,0,1,4,4,2,2,5,4
19141,0,0,0,0,0,1,0,6,2,5,17,22,5,0,0,2,1,0,0,0,2,0,2,2,3,0
19143,0,0,0,0,0,0,0,0,0,1,1,7,4,2,2,0,0,1,0,0,0,0,1,0,2,0
19145,0,0,0,0,0,0,0,0,0,0,4,9,4,2,0,2,1,0,0,1,1,4,5,6,1,2
19147,0,0,0,0,0,0,0,0,0,2,2,7,8,5,1,1,0,0,1,0,5,3,0,0,3,1
19149,0,0,0,0,2,2,4,10,3,10,11,17,21,5,2,0,1,1,1,0,4,2,0,2,3,2
19151,0,0,0,0,0,1,0,1,0,0,2,9,6,2,0,2,1,0,0,0,1,1,0,1,0,2
19153,0,0,0,35,91,51,24,25,39,26,46,76,90,49,32,36,19,6,4,9,40,44,60,58,91,52
19155,0,0,0,2,6,3,10,13,5,6,25,38,31,17,11,11,6,5,1,2,11,12,11,36,20,13
19157,0,0,1,1,6,0,0,0,0,3,2,11,3,3,2,1,2,1,0,0,1,4,2,4,7,1
19159,0,0,0,0,0,0,1,0,1,0,0,5,5,8,2,2,0,0,0,2,1,1,1,2,1,1
19161,0,0,0,0,0,0,0,0,0,4,4,7,3,1,1,0,0,1,0,0,3,2,1,2,2,1
19163,0,0,0,6,4,0,2,10,8,14,44,65,28,27,19,13,5,4,0,2,14,10,16,18,36,18
19165,0,0,0,0,0,0,1,0,0,1,9,13,5,4,1,3,0,0,1,0,1,2,1,2,2,1
19167,0,0,0,0,0,0,2,1,0,14,8,19,16,7,0,5,0,0,0,0,2,1,0,1,2,5
19169,0,0,0,1,0,2,10,2,1,1,4,16,9,5,1,2,0,0,0,0,0,5,5,6,9,4
19171,0,0,0,7,20,2,0,0,3,6,2,15,6,4,3,3,0,0,1,0,3,1,1,3,4,2
19173,0,0,0,0,0,0,0,1,0,1,1,6,2,1,0,0,0,0,0,0,0,1,1,6,1,0
19175,0,0,0,0,0,0,1,2,0,2,1,13,8,4,1,0,2,1,0,2,0,1,3,3,2,1
19177,0,0,0,0,0,0,1,0,0,1,3,6,5,2,0,0,0,0,0,0,3,0,1,2,1,0
19179,0,0,0,0,10,20,1,19,7,5,10,18,10,8,8,6,0,0,2,2,4,9,5,13,14,9
19181,0,0,0,0,0,2,0,4,2,1,7,20,25,15,6,7,3,2,0,0,3,2,7,8,9,6
19183,0,0,1,7,1,1,1,1,0,1,3,13,5,8,2,1,1,0,0,2,1,3,6,5,5,1
19185,0,0,0,0,0,0,1,1,1,0,4,14,0,0,2,0,0,0,0,0,0,1,1,1,3,3
19187,0,0,0,0,1,1,3,4,5,1,21,28,17,6,2,3,2,0,3,5,4,10,6,6,17,6
19189,0,0,0,0,0,0,0,8,5,5,5,4,2,0,1,0,0,0,0,0,0,2,5,3,1,1
19191,0,0,0,0,0,0,3,2,5,1,4,5,6,3,5,1,2,0,2,0,0,2,4,2,1,0
19193,0,0,0,1,33,12,5,7,12,32,29,54,30,14,7,10,2,1,0,1,8,6,13,24,16,12
19195,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,1,1,1,1
19197,0,0,0,0,0,0,1,0,0,0,5,12,10,3,3,1,2,2,0,0,1,4,4,5,3,3
19999,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,0,0,2,3,3,1,0,11,8
20003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,1,1,0,1,0,1
20005,0,0,0,0,0,0,0,1,1,4,3,1,0,3,0,1,0,0,2,6,2,2,2,1,5,1
20007,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0
20009,0,0,0,0,1,1,1,2,2,0,6,8,0,0,0,26,2,2,0,0,4,3,8,5,10,4
20011,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,23,1,2,1,5,7,2,1,0,2,0
20013,0,0,0,0,0,0,0,0,3,2,2,11,13,1,0,6,0,1,1,0,0,1,2,3,5,1
20015,0,0,0,0,0,0,0,2,2,0,8,12,21,25,14,6,4,2,2,7,20,15,6,6,12,7
20017,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
20019,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,1,1,2,3,3,1,0
20021,0,0,0,0,0,0,1,1,6,0,2,6,0,0,0,36,1,0,4,10,10,2,0,0,4,1
20023,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0
20025,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20027,0,0,0,1,0,1,0,0,0,1,8,6,5,5,0,2,0,1,0,1,0,0,0,0,1,0
20029,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,0,2,0,0,1,3,3,2,3,1
20031,0,0,0,9,0,0,0,0,0,1,1,0,2,2,0,9,0,0,0,1,1,2,1,5,5,2
20033,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,1,0,1,1,0,0,1
20035,0,0,0,1,0,0,1,1,2,5,8,0,0,0,0,98,2,0,1,7,6,6,1,6,11,1
20037,0,0,1,0,0,0,0,0,7,4,6,14,4,44,4,1,0,0,10,9,11,1,5,1,5,0
20039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,3,1,1
20041,0,0,0,0,0,0,1,0,0,3,6,6,16,4,1,7,1,2,1,3,10,2,1,2,4,3
20043,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,16,0,0,1,2,1,2,1,0,3,0
20045,0,0,0,0,0,0,3,5,5,6,6,9,30,17,8,3,0,1,0,6,10,4,3,5,14,4
20047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0
20049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0
20051,0,0,0,0,0,0,1,0,4,13,10,12,21,0,0,12,1,1,0,1,1,1,0,2,2,0
20053,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,21,1,0,0,0,3,1,2,0,0,1
20055,0,0,0,1,7,2,0,2,0,8,3,18,12,1,1,22,2,1,0,4,2,9,6,5,8,0
20057,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,64,2,0,5,3,4,7,2,4,4,3
20059,0,0,0,0,0,0,1,1,1,2,11,2,1,18,3,3,0,1,3,4,4,6,2,8,4,6
20061,0,0,0,0,0,1,0,1,0,2,1,12,6,2,1,14,0,2,2,4,6,3,2,3,3,3
20063,0,0,0,0,0,0,0,0,0,12,8,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
20065,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,1,0,1,1,0,1,0
20067,0,0,0,0,0,1,1,1,2,3,2,4,2,1,0,1,0,0,1,3,3,4,1,3,1,0
20069,0,0,0,0,0,0,0,0,0,2,2,3,5,0,2,0,0,0,0,0,0,2,7,1,0,0
20071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
20073,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,3,0,0,0,0,3,1,2,3,2,0
20075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
20077,0,0,0,0,0,0,0,0,2,1,9,3,1,1,0,1,0,0,0,1,0,2,3,1,0,0
20079,0,0,0,0,2,0,1,2,3,0,7,12,11,21,6,10,2,3,0,2,4,6,8,15,8,5
20081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,2,0
20083,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,1,0,1,0,0,0,0,0,0
20085,0,0,0,0,1,0,0,0,1,2,0,6,1,4,0,1,0,1,0,1,2,0,1,1,3,3
20087,0,0,0,0,0,0,0,0,4,2,2,2,14,8,0,3,1,3,2,3,4,3,2,2,2,3
20089,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,3,2,0,2,0
20091,0,0,3,37,23,23,17,18,38,51,81,167,120,67,15,113,19,8,10,47,65,39,37,36,103,33
20093,0,0,0,0,1,0,0,0,0,5,2,1,0,0,0,1,0,0,0,0,2,1,4,0,1,1
20095,0,0,0,0,0,0,0,0,1,2,5,3,3,1,0,4,0,0,0,2,1,3,4,0,1,1
20097,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0
20099,0,0,0,0,0,0,0,1,3,2,0,4,18,19,2,0,1,0,1,4,4,1,3,3,4,1
20101,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,1,0,1,0,0
20103,0,0,0,4,3,0,1,1,2,7,13,7,7,5,5,36,2,1,3,10,11,14,6,12,17,9
20105,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0
20107,0,0,0,0,0,0,0,0,0,1,1,2,3,5,0,0,0,0,0,0,2,3,4,1,2,0
