fips,2020/01/01,2020/02/01,2020/03/01,2020/04/01,2020/05/01,2020/06/01,2020/07/01,2020/08/01,2020/09/01,2020/10/01,2020/11/01,2020/12/01,2021/01/01,2021/02/01,2021/03/01,2021/04/01,2021/05/01,2021/06/01,2021/07/01,2021/08/01,2021/09/01,2021/10/01,2021/11/01,2021/12/01,2022/01/01,2022/02/01
48033,0,0,0,0,0,0,0,0,1,1,3,13,0,4,10,0,0,0,2,1,6,3,1,4,46,1
48035,0,0,0,4,3,6,108,95,123,79,113,265,244,552,44,29,23,7,85,287,296,67,29,132,1144,180
48037,0,0,9,90,195,166,276,280,439,625,508,1461,1905,671,282,119,147,625,499,1730,2290,529,214,637,4097,958
48039,0,0,95,414,408,1365,4115,3005,2082,1061,2198,6760,7328,4248,2671,1569,914,676,2348,7758,8246,2660,1084,5792,22144,2450
48041,0,0,46,151,286,1522,1872,1260,2125,1536,2296,3179,4299,2335,4282,1186,1192,447,770,2353,5544,1945,456,1630,16247,1899
48043,0,0,0,0,1,129,50,13,30,38,452,188,99,57,43,20,11,7,19,38,37,68,9,10,64,20
48045,0,0,0,0,1,1,9,1,2,11,15,50,33,15,3,30,0,3,16,15,9,20,19,16,158,13
48047,0,0,0,1,0,2,81,131,105,63,40,195,132,28,43,26,35,30,47,123,84,16,6,25,326,58
48049,0,0,3,33,22,15,315,314,202,215,652,1094,984,344,92,18,48,78,297,858,1208,314,99,400,3409,291
48051,0,0,1,12,12,52,153,62,57,143,183,270,244,1022,116,74,53,47,67,253,310,153,51,70,1380,98
48053,0,0,2,17,19,92,407,137,94,356,333,529,397,1828,298,242,80,126,356,981,916,221,152,300,2215,371
48055,0,0,1,14,51,271,728,168,311,224,148,526,504,2288,218,191,150,73,285,962,1179,196,152,369,4165,711
48057,0,0,3,27,7,37,365,150,228,119,54,211,388,408,158,129,133,94,114,656,547,120,0,73,1379,149
48059,0,0,0,2,7,7,24,48,24,44,86,578,262,79,27,19,16,12,35,160,254,170,67,108,652,72
48061,0,0,26,375,363,1532,8694,10077,1828,1404,1871,3374,5436,2398,1345,1712,925,1034,2254,14454,4665,2233,1154,1314,23288,3736
48063,0,0,0,6,77,34,94,93,63,47,43,319,296,121,28,35,23,69,67,310,248,65,38,150,412,74
48065,0,0,0,2,4,0,7,4,11,31,43,189,62,46,44,89,21,65,21,50,64,46,63,86,455,44
48067,0,0,2,14,13,9,111,108,108,186,190,550,350,160,71,63,53,183,303,840,953,247,44,259,1346,525
48069,0,0,8,5,21,42,93,62,35,58,147,315,70,51,24,60,29,60,23,54,110,80,53,98,705,43
48071,0,0,8,34,26,217,606,229,233,229,408,634,1094,520,370,301,167,149,324,1469,1407,291,62,429,1946,261
48073,0,0,2,12,34,104,613,648,156,93,95,1274,747,256,70,54,106,45,204,1096,986,226,73,62,1442,186
48075,0,0,0,1,1,6,27,26,18,51,705,412,102,41,24,79,20,23,18,17,117,106,161,119,397,93
48077,0,0,0,3,0,4,27,30,27,54,184,393,234,53,26,8,6,10,34,121,170,183,48,47,334,38
48079,0,0,0,1,0,0,20,16,16,64,39,50,22,21,16,44,17,19,6,28,57,24,42,34,280,23
48081,0,0,0,0,1,4,33,12,4,78,75,222,70,9,44,25,6,2,7,91,90,24,7,27,167,8
48083,0,0,0,0,3,1,10,41,27,17,83,237,218,75,28,11,3,7,48,97,80,161,41,60,293,29
48085,0,0,160,564,588,1685,3422,4801,2933,4713,7965,21823,24282,10584,3426,3146,1734,1376,3704,12831,14396,5719,3594,7933,52372,7025
48087,0,0,0,0,5,1,1,10,3,3,18,170,42,11,30,34,8,4,5,13,33,15,30,48,151,22
48089,0,0,0,12,13,65,152,206,60,24,162,344,368,151,111,86,31,29,108,310,269,108,60,109,671,155
48091,0,0,11,44,39,560,1490,825,506,321,709,1734,1891,973,583,584,552,498,1344,2971,2842,1029,707,1193,8349,1221
48093,0,0,0,3,9,5,91,108,95,68,118,519,134,313,61,35,8,6,42,177,301,136,156,52,615,60
48095,0,0,0,1,0,8,15,32,83,10,40,104,69,43,59,8,100,17,28,128,44,17,12,79,204,9
48097,0,0,0,8,7,29,154,121,143,112,385,1345,837,319,164,80,85,20,104,440,547,230,67,207,1489,157
48099,0,0,1,154,127,56,272,596,682,196,538,1017,1030,2744,267,228,133,87,441,1022,1773,475,118,291,5091,714
48101,0,0,0,2,2,0,10,4,11,11,18,94,28,3,7,0,0,1,3,8,16,11,13,16,16,3
48103,0,0,1,1,21,31,18,6,2,5,180,300,143,32,13,11,8,8,36,107,137,56,29,105,281,74
48105,0,0,0,0,0,9,145,13,2,2,132,236,81,63,8,3,4,19,25,75,67,27,9,18,319,14
48107,0,0,0,2,2,18,32,29,8,36,58,166,94,79,37,116,8,102,26,69,101,53,53,74,647,34
48109,0,0,0,0,0,3,12,9,32,72,98,87,61,27,12,6,4,4,1,3,12,8,16,12,101,9
48111,0,0,0,11,21,64,95,30,50,129,43,58,103,207,230,38,35,8,10,62,129,63,69,127,516,74
48113,0,0,631,2900,6703,11104,29961,23986,11924,16142,36156,54520,65199,21887,10858,7168,4780,3207,10420,32031,38602,17167,8534,23229,125820,12595
48115,0,0,3,21,18,10,81,74,226,464,281,251,249,32,7,18,2,5,15,133,171,104,43,83,461,119
48117,0,0,2,29,130,129,364,302,167,247,415,624,168,134,57,47,52,103,56,123,174,100,125,204,436,232
48119,0,0,0,1,0,5,8,4,11,8,14,97,104,44,14,8,5,28,18,84,118,43,27,95,951,66
48121,0,0,206,559,608,1472,3770,3322,2117,4619,6783,15538,14372,10440,7887,2459,1706,1011,2654,9663,11538,6845,3213,5860,47064,10041
48123,0,0,3,12,2,39,471,317,154,93,122,224,271,164,48,49,9,69,68,551,320,52,79,36,3202,94
48125,0,0,0,2,0,1,2,23,23,5,11,58,19,20,5,22,8,4,13,17,23,13,12,19,123,9
48127,0,0,0,1,0,12,108,59,77,45,79,254,644,242,266,392,201,313,407,524,217,70,31,53,1413,226
48129,0,0,0,24,3,2,16,12,11,34,25,122,95,16,20,46,16,9,8,25,85,46,52,90,198,51
48131,0,0,0,2,4,36,109,109,192,52,129,258,241,109,54,32,39,9,118,286,238,48,33,57,916,205
48133,0,0,3,0,3,4,42,79,69,82,104,453,249,216,39,18,18,8,35,275,325,162,54,130,329,40
48135,0,0,7,74,79,740,2387,898,664,1642,2459,2428,1984,2824,300,478,295,147,890,3157,3321,844,738,1609,7814,659
48137,0,0,0,0,0,2,22,12,33,8,24,87,48,12,4,1,4,1,4,18,44,11,10,8,92,21
48139,0,0,16,132,169,503,1632,1318,693,592,1855,6318,5345,2153,1425,555,354,259,709,3229,4470,2157,485,1438,10663,1197
48141,0,0,50,874,1840,3164,8348,6184,3986,24439,37287,12368,15097,10053,5805,4597,2014,516,1531,3704,2974,4523,10784,7059,44297,7356
48143,0,0,1,11,6,70,370,214,216,192,274,1691,657,286,115,101,42,41,161,679,918,312,121,172,1620,231
48145,0,0,1,3,3,22,80,58,122,405,129,372,215,648,94,82,31,14,29,190,254,64,10,43,925,78
48147,0,0,1,17,23,48,126,405,118,110,207,804,949,361,259,71,42,24,115,349,711,358,81,161,1118,203
48149,0,0,2,17,21,55,214,71,117,41,77,685,304,668,254,173,52,35,147,338,293,46,42,107,712,156
48151,0,0,0,0,2,3,19,34,8,53,42,67,62,8,2,9,6,2,9,50,38,34,21,19,111,23
48153,0,0,0,3,8,17,56,18,12,31,64,338,162,78,21,61,41,15,23,90,80,85,48,94,525,27
48155,0,0,0,0,0,0,3,1,10,9,10,38,28,21,1,2,2,0,7,21,25,4,2,6,25,5
48157,0,0,138,914,809,1921,3300,7875,1515,1944,3903,14005,13668,7580,5782,3429,1942,1285,3115,11059,11270,4608,2618,12086,50445,5572
48159,0,0,1,0,14,26,44,28,24,88,26,192,167,89,17,15,16,79,24,176,228,101,21,97,499,81
48161,0,0,0,3,8,23,111,251,39,58,53,407,107,856,63,71,92,20,84,307,303,102,25,63,856,81
48163,0,0,0,7,30,158,268,175,347,53,105,681,596,263,93,83,120,112,201,334,324,208,135,182,931,233
48165,0,0,1,1,5,9,103,128,96,238,356,298,148,30,6,16,18,10,24,213,349,106,37,21,283,51
48167,0,0,106,489,222,2476,5428,1854,1122,1006,2258,6468,9100,4062,2549,1822,1422,686,3314,10024,7556,2236,1115,4156,22029,2580
48169,0,0,0,1,4,8,84,7,3,21,38,100,48,57,33,93,15,71,4,50,61,48,26,19,421,26
48171,0,0,0,2,3,37,130,28,116,58,196,859,744,263,72,49,51,42,141,324,346,132,118,141,1137,166
48173,0,0,0,1,0,4,1,0,3,4,31,96,22,9,2,8,0,1,1,31,21,10,1,7,30,5
48175,0,0,0,7,0,7,66,44,34,11,16,103,80,43,39,11,26,10,32,55,133,0,11,11,391,69
48177,0,0,0,20,109,131,346,201,247,80,117,388,696,276,72,49,32,28,91,265,374,79,46,48,661,330
48179,0,0,0,47,51,16,58,64,75,199,776,397,176,224,92,284,49,205,72,223,539,164,403,450,1440,136
48181,0,0,7,24,302,239,415,496,425,844,1538,2254,3184,1060,278,194,88,26,512,1342,2245,755,306,550,7963,1599
48183,0,0,5,68,176,154,1026,620,749,771,1563,1829,2801,945,222,207,223,143,632,2758,3631,781,183,242,4061,584
48185,0,0,3,16,196,301,324,163,123,105,196,407,269,1462,128,122,106,77,293,487,451,138,125,248,2495,249
48187,0,0,15,65,53,565,895,306,1709,360,378,2663,4528,1844,616,663,621,620,1166,3125,3213,1322,573,817,8354,1563
48189,0,0,1,24,33,227,900,433,291,769,1451,1023,706,176,43,34,37,39,91,625,714,306,196,249,1371,139
48191,0,0,0,0,2,0,6,9,18,13,36,140,153,43,12,35,26,10,6,9,17,21,27,71,258,58
48193,0,0,0,5,3,12,34,50,44,61,90,197,99,149,17,16,15,11,57,159,245,53,18,63,511,38
48195,0,0,0,6,13,9,31,44,23,99,37,363,136,79,41,57,22,30,15,45,86,44,29,118,285,295
48197,0,0,0,0,1,4,10,7,8,38,28,166,82,27,2,6,9,4,5,26,25,11,3,7,80,7
48199,0,0,12,88,38,94,568,502,212,112,133,1760,1038,495,486,332,246,193,510,1668,1778,327,115,156,1632,270
48201,0,0,563,5676,5920,19146,41542,33631,36086,19625,29207,46214,79927,32547,26951,15048,8236,3698,20760,73298,58586,20311,9824,62296,306063,21611
48203,0,0,1,103,143,62,296,188,105,214,679,738,1521,526,109,145,111,542,300,1513,1527,370,80,278,2521,456
48205,0,0,0,4,7,15,58,19,34,44,29,112,69,94,153,17,30,14,24,56,89,53,73,63,232,45
48207,0,0,0,0,3,2,38,23,15,17,10,218,86,32,7,6,1,14,6,25,65,70,22,40,185,10
48209,0,0,24,141,170,2484,1478,1099,544,935,1389,3610,4728,1695,981,1251,561,322,1562,5416,3543,1258,853,3596,16403,2921
48211,0,0,0,1,0,6,34,14,19,81,94,94,186,19,16,30,2,3,10,15,66,27,15,101,200,48
48213,0,0,1,24,32,71,442,245,169,740,829,1122,1230,643,150,141,135,86,336,1323,1604,433,199,296,4656,1091
48215,0,0,38,296,241,3380,12990,10534,4445,3861,7177,9084,11797,12978,7854,3559,2272,1817,5104,9744,6712,2249,1490,4275,52738,9983
48217,0,0,1,15,8,42,240,63,323,167,383,981,292,1799,100,81,53,43,120,460,480,183,65,168,2381,226
48219,0,0,7,13,10,11,143,81,98,389,570,571,239,199,98,397,58,272,129,288,469,255,178,219,2663,152
48221,0,0,7,12,10,34,364,343,202,271,389,2348,1745,537,224,99,78,66,358,1047,1133,506,211,360,2262,535
48223,0,0,3,1,22,28,100,84,120,329,140,1369,368,280,100,61,85,266,340,593,727,304,102,919,1096,200
48225,0,0,0,5,144,56,82,301,36,59,148,563,340,110,50,52,229,224,147,362,344,113,25,129,625,202
48227,0,0,0,4,4,32,111,130,563,399,833,1956,592,125,60,84,49,29,62,397,477,142,98,121,898,219
48229,0,0,0,0,2,13,4,19,14,62,166,219,107,44,24,22,13,4,2,14,23,5,14,34,283,35
48231,0,0,4,39,44,304,630,395,247,390,688,926,1189,400,243,412,185,158,359,1534,2121,698,179,423,3706,497
48233,0,0,0,14,26,26,49,36,77,128,332,515,200,160,116,373,59,360,106,253,573,352,306,397,1847,197
48235,0,0,0,0,0,2,7,2,0,4,18,45,27,21,15,3,3,3,6,26,21,7,6,19,194,27
48237,0,0,0,4,0,5,30,88,25,17,98,165,152,32,9,8,8,3,30,74,128,129,50,73,342,36
48239,0,0,1,5,12,23,305,182,108,57,156,274,420,178,52,80,56,23,66,303,490,62,0,23,296,38
48241,0,0,0,16,18,17,230,107,87,40,27,955,1397,176,81,87,29,49,165,645,555,124,80,139,1497,192
48243,0,0,0,0,0,4,4,0,6,9,49,40,27,52,14,4,4,2,3,0,6,5,3,3,15,2
48245,0,0,18,288,239,1243,3644,1184,896,960,1741,3394,3339,1231,861,666,218,644,1247,4418,4677,925,932,1502,7411,1509
48247,0,0,0,3,1,11,37,27,32,72,30,110,224,64,2,7,5,3,6,132,130,14,9,44,1101,262
48249,0,0,0,3,6,133,429,460,441,263,336,725,933,294,200,144,79,90,325,1346,839,239,71,208,2851,449
48251,0,0,8,75,149,241,1090,1001,613,708,1586,5685,5391,2043,789,401,424,212,637,2266,3327,2172,768,1288,9299,1087
48253,0,0,0,37,364,284,63,27,33,67,1007,741,340,108,87,49,51,61,84,236,251,259,51,145,920,80
48255,0,0,2,1,2,25,237,474,206,33,50,273,298,203,128,234,227,166,398,528,537,254,156,119,754,206
48257,0,0,3,83,137,363,1152,1019,436,455,1271,4374,3731,1755,739,408,343,281,646,2452,3068,1278,324,1032,7988,957
48259,0,0,7,10,13,37,80,58,150,61,126,916,882,657,165,135,108,47,258,589,656,252,178,160,2011,312
48261,0,0,0,0,0,0,5,2,1,4,0,10,10,3,3,2,1,0,3,10,8,1,0,0,11,3
48263,0,0,0,0,0,0,2,5,2,3,13,32,14,7,21,7,0,0,2,7,5,5,0,30,38,6
48265,0,0,0,6,14,58,272,87,159,123,233,1409,1223,623,143,109,136,75,250,586,775,357,530,258,1662,272
48267,0,0,0,0,1,5,9,3,0,15,98,84,46,26,5,8,19,13,19,49,64,24,4,9,180,15
48269,0,0,0,0,0,0,0,0,0,1,1,4,7,1,0,1,0,0,0,0,3,5,3,5,12,1
48271,0,0,0,0,1,2,15,5,22,36,9,56,178,15,4,7,7,2,11,32,103,19,7,11,175,11
48273,0,0,1,9,8,50,269,301,360,64,162,505,527,202,146,110,37,35,247,794,470,113,46,83,1853,402
48275,0,0,0,1,0,2,41,23,29,20,8,63,71,23,15,33,5,1,3,15,18,46,23,23,85,7
48277,0,0,3,48,94,139,322,215,463,654,801,1501,1215,421,144,51,68,78,187,908,1465,325,156,224,2907,252
48279,0,0,1,2,13,22,165,76,59,237,430,656,214,115,72,248,67,152,62,191,182,69,45,114,1030,44
48281,0,0,0,3,6,11,62,73,107,56,82,347,361,960,54,72,28,25,178,479,523,132,70,85,1526,187
48283,0,0,0,1,3,9,347,15,11,53,22,229,220,132,118,9,15,8,38,55,105,51,152,81,630,66
48285,0,0,3,5,6,119,462,97,309,208,205,310,374,216,109,81,50,24,86,305,223,73,44,61,743,87
48287,0,0,0,2,24,35,94,46,32,18,54,663,345,694,117,62,37,30,73,301,201,137,31,72,789,294
48289,0,0,1,4,5,17,111,51,61,123,85,299,169,616,58,37,22,9,71,275,377,73,40,69,948,91
48291,0,0,2,41,54,219,512,998,461,122,284,1664,1644,1127,416,359,300,185,389,1653,2117,518,328,502,3031,448
48293,0,0,2,11,12,26,152,258,120,114,111,463,269,1107,69,72,49,21,145,263,310,97,27,91,1050,152
48295,0,0,0,2,0,7,6,10,7,42,63,85,56,22,9,30,15,1,4,8,13,19,53,51,99,17
48297,0,0,0,5,4,22,176,123,44,18,51,387,235,56,8,11,10,0,63,258,276,23,0,9,312,54
48299,0,0,3,0,0,8,77,15,31,58,122,347,262,587,91,50,40,29,127,412,237,123,80,166,787,131
48301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,2,0,0,14,97,28
48303,0,0,77,458,149,1581,3239,1973,4654,7279,13008,9708,4808,1218,404,319,409,197,1390,5972,6900,1978,2240,3728,22735,1669
48305,0,0,2,3,2,26,30,16,20,99,147,173,77,13,4,7,5,4,5,66,99,46,23,80,377,21
48307,0,0,0,3,0,9,27,71,50,61,186,181,60,52,26,10,14,8,15,98,189,42,30,27,236,28
48309,0,0,39,50,29,839,3369,2029,1824,2137,4094,4616,3639,1824,1098,862,512,298,649,5799,6324,1721,748,1512,12110,1227
48311,0,0,0,0,0,0,7,8,9,1,4,35,9,10,1,0,1,1,2,11,14,5,1,1,34,9
48313,0,0,0,2,6,26,615,195,42,58,105,245,94,669,71,35,43,21,59,214,157,80,44,95,936,80
48315,0,0,0,13,4,10,97,17,10,22,12,77,189,69,7,12,6,76,48,171,279,65,12,36,305,59
48317,0,0,1,1,1,13,29,27,6,16,149,304,83,46,12,20,6,15,18,75,79,20,15,62,209,32
48319,0,0,0,15,17,1,6,34,4,6,54,132,102,55,10,6,29,5,9,22,63,57,8,11,183,21
48321,0,0,27,36,7,102,483,259,137,82,179,589,896,377,283,498,277,74,115,698,826,149,73,189,1446,220
48323,0,0,1,16,100,195,1491,1456,454,580,531,1614,2951,789,174,69,31,779,347,841,523,253,168,388,6986,537
48325,0,0,3,17,53,184,333,523,117,79,171,1279,1011,897,223,153,151,98,415,834,745,283,134,132,2009,336
48327,0,0,0,0,0,6,10,4,7,52,35,60,37,11,4,1,3,3,10,61,44,15,4,16,108,17
48329,0,0,13,66,50,572,1104,1467,618,1650,2114,3862,3835,895,707,388,334,146,2290,2288,4459,1275,1350,842,4817,876
48331,0,0,2,14,12,55,215,128,71,49,90,792,560,344,101,85,33,28,111,575,373,110,49,88,1079,146
48333,0,0,0,0,1,0,14,20,24,21,66,126,138,227,23,7,4,1,8,73,97,28,12,109,444,28
48335,0,0,0,1,0,4,44,24,19,110,136,142,84,21,13,5,3,3,16,113,131,71,65,36,748,43
48337,0,0,1,5,3,9,36,68,66,111,338,757,454,150,61,28,26,21,56,275,415,211,61,141,1091,170
48339,0,0,81,521,352,1179,4063,2540,2356,3083,3747,8735,12591,5758,4478,3063,1836,1214,3389,13292,12221,3060,1483,5880,33766,3717
48341,0,0,1,326,436,204,119,110,66,172,283,427,106,57,95,145,306,20,91,204,270,156,166,153,1239,143
48343,0,0,1,4,23,13,56,65,34,45,43,216,236,105,21,12,20,72,109,226,289,80,20,102,576,73
48345,0,0,0,1,0,0,3,2,3,8,3,53,7,5,5,25,2,2,5,19,6,14,11,10,75,8
48347,0,0,2,155,131,110,585,328,288,194,145,1027,738,371,258,143,89,577,183,768,1310,385,98,352,2967,385
48349,0,0,3,27,26,174,661,447,376,287,693,1332,1286,266,84,109,99,74,225,1174,1071,320,178,337,2370,315
48351,0,0,0,2,3,7,71,79,19,9,10,193,367,47,17,33,9,11,28,132,131,16,11,32,321,72
48353,0,0,0,1,3,37,99,21,112,179,281,473,266,34,29,6,15,3,39,246,520,131,51,26,432,92
48355,0,0,31,71,173,2119,9907,6585,1655,801,3043,4359,5035,2049,1272,1530,877,589,2603,11737,5746,1329,1082,1402,22909,2635
48357,0,0,0,25,31,4,30,27,31,198,286,341,104,33,38,75,47,25,26,54,109,144,62,108,241,75
48359,0,0,2,1,1,1,10,3,4,9,15,107,43,48,10,21,23,4,6,7,29,25,24,29,102,9
48361,0,0,5,65,28,115,787,818,286,268,267,2690,1434,1066,701,305,294,127,413,2385,1770,296,165,219,1599,328
48363,0,0,0,7,6,6,173,231,161,164,283,835,698,207,73,48,21,39,103,589,869,223,119,201,1615,243
48365,0,0,0,107,73,64,59,44,73,98,59,470,320,167,72,25,38,221,121,442,414,138,17,111,1082,110
48367,0,0,4,26,46,215,862,588,384,512,1356,4816,4249,1797,539,303,354,293,891,2327,3181,1708,502,963,6298,884
48369,0,0,0,6,54,132,121,74,58,141,125,376,63,27,67,38,25,39,14,69,86,32,53,100,455,61
48371,0,0,0,11,85,113,86,89,81,147,285,703,191,121,97,129,36,34,15,169,295,199,67,47,425,52
48373,0,0,4,15,37,57,546,192,240,213,294,588,506,277,117,138,147,52,309,1007,997,200,36,118,1314,242
48375,0,0,5,567,1749,564,620,550,1934,2248,4356,2588,1247,425,313,226,231,120,585,2226,2001,1040,1464,2052,6606,1170
48377,0,0,0,0,1,18,24,10,48,78,292,145,166,95,37,13,8,4,6,30,40,7,15,19,72,9
48379,0,0,0,2,1,9,33,15,12,96,173,192,155,74,22,14,15,4,81,174,348,96,20,142,380,54
48381,0,0,6,228,440,185,723,601,858,2438,5287,3236,1699,487,282,284,235,170,724,2511,2280,1144,2013,2433,7575,1320
48383,0,0,0,0,2,3,53,28,4,14,130,150,47,18,13,7,6,4,9,62,93,53,15,34,186,24
48385,0,0,0,0,0,1,75,28,14,21,5,76,81,16,4,5,3,2,11,69,102,55,28,18,169,26
48387,0,0,0,1,69,40,25,13,19,39,23,225,160,52,22,20,11,90,64,173,250,116,36,109,531,102
48389,0,0,0,0,7,22,101,44,32,89,404,866,217,150,18,39,171,307,193,614,324,231,170,119,836,139
48391,0,0,0,0,3,9,171,83,42,14,39,102,123,47,18,19,27,8,66,243,178,26,6,16,433,71
48393,0,0,0,2,0,1,3,3,4,4,15,17,7,2,4,2,1,1,3,5,17,10,9,14,36,7
48395,0,0,2,2,5,36,171,36,62,121,84,376,238,874,53,57,60,55,117,231,277,96,26,55,1339,79
48397,0,0,5,70,83,193,365,603,341,332,1006,3233,3110,1208,562,327,231,207,692,1824,2336,918,227,703,6553,573
48399,0,0,0,1,2,6,98,89,87,32,58,535,297,59,20,18,30,12,27,151,163,59,31,48,386,35
48401,0,0,3,33,20,216,137,397,267,115,174,1353,791,385,124,82,226,413,423,997,1825,498,55,251,1650,246
48403,0,0,0,1,13,10,19,33,9,21,20,269,246,22,17,10,5,1,162,103,131,36,7,22,193,30
48405,0,0,0,16,22,67,50,58,26,40,89,105,38,25,17,15,10,9,26,111,119,51,5,5,227,14
48407,0,0,1,10,4,20,119,61,26,15,15,168,331,254,146,112,83,111,136,533,595,131,52,208,1853,201
48409,0,0,1,13,21,100,635,489,209,126,291,1061,807,293,143,159,70,100,271,772,1125,286,195,144,2991,523
48411,0,0,0,0,1,3,18,17,28,179,70,118,150,275,11,7,9,5,24,62,71,84,11,13,190,28
48413,0,0,0,0,0,20,14,4,15,2,78,88,41,25,5,6,10,0,18,44,51,8,16,18,149,22
48415,0,0,0,2,22,16,401,113,104,497,432,410,397,1009,38,91,15,18,43,329,333,59,460,167,1307,96
48417,0,0,0,0,1,0,21,9,14,12,12,100,78,19,8,16,5,0,7,42,64,77,46,61,48,5
48419,0,0,2,104,95,76,94,60,47,71,46,463,336,135,61,80,33,157,137,306,379,133,31,117,1064,97
48421,0,0,0,15,11,6,7,17,13,13,12,23,18,33,48,11,14,0,6,29,24,2,9,14,139,20
48423,0,0,32,112,60,415,1692,1476,1188,1859,2643,3159,4448,1539,693,625,303,280,1584,4968,7148,2103,688,788,8302,1981
48425,0,0,0,0,0,6,50,62,28,17,101,476,244,58,15,22,8,4,39,139,136,93,17,54,428,74
48427,0,0,2,7,24,545,1405,1170,615,195,408,1811,2211,746,496,199,103,94,275,823,684,237,182,323,4369,1392
48429,0,0,0,1,3,4,23,107,34,34,162,243,155,39,52,20,34,5,14,70,216,88,138,43,403,39
48431,0,0,0,0,0,0,0,3,2,17,17,71,11,3,5,0,1,1,6,28,20,3,13,9,62,2
48433,0,0,0,0,0,0,4,6,5,7,4,61,61,6,3,0,1,1,1,10,34,26,5,12,80,11
48435,0,0,0,0,0,5,54,19,8,30,112,180,73,31,16,2,5,6,10,94,23,11,14,29,126,59
48437,0,0,1,8,9,14,44,18,22,57,115,348,93,35,38,39,63,16,25,49,406,113,16,67,282,33
48439,0,0,175,2071,3267,6831,16066,13207,8800,17067,33166,49354,66906,24740,9219,5910,3864,2860,9434,31373,41440,16616,8299,17256,134940,26061
48441,0,0,11,308,87,166,1246,764,566,1653,3025,3488,3225,769,291,268,159,121,494,2062,3067,1296,720,1064,6642,1324
48443,0,0,0,0,0,2,1,1,0,1,22,37,25,1,4,6,0,0,6,3,20,5,0,4,6,3
48445,0,0,6,7,2,4,93,89,43,384,284,441,279,46,10,6,3,7,9,140,153,105,139,204,420,141
48447,0,0,0,0,0,0,3,1,4,11,4,32,14,4,1,0,0,0,0,7,31,19,10,3,110,9
48449,0,0,0,16,497,304,477,178,8,149,182,788,764,302,62,32,43,373,235,449,764,172,83,360,1729,192
48451,0,0,6,43,23,231,1967,923,507,1242,4258,3578,2871,655,247,166,133,57,947,3821,2575,624,445,1373,12882,895
48453,0,0,206,1448,1618,6255,11218,5771,2998,2526,6234,12218,18136,6905,3581,3040,1465,984,4727,13736,11939,4654,2515,11189,75694,6441
48455,0,0,0,8,7,22,97,49,19,11,20,112,236,90,47,36,44,71,69,297,262,120,36,84,618,43
48457,0,0,0,6,6,15,87,63,53,46,33,496,793,96,72,60,12,62,116,576,367,53,38,96,654,67
48459,0,0,2,12,12,28,135,140,67,120,94,1237,1031,263,74,37,60,228,215,898,938,255,65,174,1098,187
48461,0,0,0,0,0,3,16,5,7,17,56,214,90,40,9,3,6,2,16,45,136,32,24,43,136,35
48463,0,0,2,5,6,69,376,229,89,51,310,770,1256,272,81,50,26,48,483,1045,955,213,59,153,3558,256
48465,0,0,5,7,6,90,1365,494,247,429,663,1396,2376,596,129,58,66,53,191,1136,930,221,130,155,3513,481
48467,0,0,2,12,17,55,243,188,189,261,760,745,1023,474,144,157,117,82,376,1076,1551,584,199,192,1879,248
48469,0,0,9,123,28,320,2728,580,288,226,641,938,1436,561,249,473,494,183,497,1824,1265,199,58,146,4314,520
48471,0,0,4,246,1367,577,766,860,956,269,553,1655,1634,847,283,257,332,148,279,1252,1517,343,212,593,5070,416
48473,0,0,3,33,27,100,213,275,194,166,208,822,964,433,418,275,129,95,238,745,963,340,124,445,1845,241
48475,0,0,0,0,1,18,65,23,28,42,250,388,289,84,44,28,25,11,30,212,327,123,108,94,562,98
48477,0,0,8,134,60,66,198,101,76,79,246,516,289,1881,191,188,114,143,178,450,645,192,98,246,2530,212
48479,0,0,37,326,183,992,4593,4714,3057,1553,4248,7264,13087,2631,514,643,337,2629,1177,5233,2630,973,426,829,26541,4763
48481,0,0,6,33,21,139,413,588,181,105,246,731,974,365,157,172,124,84,147,658,953,223,91,210,1511,305
48483,0,0,0,7,8,1,17,11,6,42,146,130,89,29,20,46,40,8,7,52,102,20,46,64,241,22
48485,0,0,30,35,19,279,539,422,548,2129,3119,3927,2836,683,261,136,167,81,588,2070,2851,1221,378,777,8980,625
48487,0,0,0,1,6,3,39,54,106,175,351,643,397,93,22,16,22,7,11,84,132,191,80,164,753,53
48489,0,0,2,11,5,138,426,284,351,70,118,347,475,322,120,395,114,109,310,637,359,310,94,132,1337,176
48491,0,0,42,259,320,1609,3367,2423,718,920,4518,8231,12773,3929,3598,2224,1251,775,3674,10590,10106,3913,2404,4937,37756,4830
48493,0,0,3,29,6,62,316,125,363,117,132,1002,1259,733,170,175,142,135,332,974,1047,486,153,178,2293,313
48495,0,0,0,3,0,18,45,28,28,35,142,278,150,42,35,24,4,14,22,79,171,184,109,58,320,76
48497,0,0,1,16,29,58,206,337,128,194,804,2561,1806,781,236,136,115,128,392,1167,1688,689,228,475,4130,352
48499,0,0,0,8,21,53,188,114,128,138,227,1151,858,339,99,82,50,50,229,969,1379,416,166,345,1316,250
48501,0,0,0,1,2,21,55,69,80,114,269,178,69,14,3,6,3,3,3,158,92,100,60,90,182,12
48503,0,0,1,3,0,20,109,114,106,288,257,542,484,208,28,27,19,12,49,197,232,274,58,107,556,110
48505,0,0,0,7,2,38,109,120,57,25,153,447,565,206,31,5,17,21,34,153,181,38,13,72,635,365
