FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01051,-1.64E-10,-0.000110081,-0.000128537,-0.002238967,0.000173269,0.000270181,0.000621623,0.000200292,9.06E-05,0.000151111,3.49E-05,8.46E-05,0.000282127,0.000426162,0.000247681,4.98E-05,8.88E-05,0.000326245,0.000311449,0.00034949,0.000298829,0.000166612,,,,
01053,-1.64E-10,-0.000110081,-0.000128537,-0.002246368,0.000176427,0.000397361,0.000800705,0.000463577,0.000138518,0.00027843,-6.81E-09,4.12E-05,0.000220546,0.000590451,8.34E-05,4.73E-05,0.000171909,0.000445782,0.000509078,0.000527401,0.000787338,0.000249728,,,,
01055,-1.64E-10,-0.000110081,-0.000128537,-0.002304706,6.53E-05,0.000103204,0.000209316,0.000535656,0.000127299,0.000139638,9.49E-05,0.000142433,0.000924454,0.000679788,0.000387588,0.000164794,0.000231083,0.000430845,0.000286626,0.000484733,0.00075426,0.000312316,,,,
01057,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,0.000255891,0.000675351,0.000115458,0.000579662,0.000207902,7.52E-05,7.45E-05,0.000519058,0.000760695,0.000221163,0.000238387,-6.72E-09,0.00028705,0.000656223,0.000117211,0.000299451,0.000371752,,,,
01059,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,0.000726382,0.001000041,0.000779264,0.000542196,0.000224594,9.19E-05,4.91E-05,5.01E-05,0.000428651,0.00051613,0.000241264,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,0.000613177,0.000364001,8.17E-05,,,,
01061,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,5.13E-05,0.000116291,3.92E-05,4.63E-05,1.22E-05,9.40E-05,0.000288973,0.000254159,9.88E-05,2.91E-05,0.000307039,-5.94E-09,0.000211759,0.000285918,0.000441098,0.000116095,,,,
01063,-1.64E-10,-0.000110081,-0.000128537,-0.002473425,0.003253295,0.005291806,0.00462659,0.003451245,-9.56E-09,0.001103642,0.000270892,0.000351735,0.00145166,0.001583005,0.001077469,-8.23E-09,-6.72E-09,-5.94E-09,0.006640982,0.001805897,0.001337674,0.00032191,,,,
01065,-1.64E-10,-0.000110081,-0.000128537,-0.002492513,0.003799337,0.009865681,0.003035901,0.001047758,-9.56E-09,0.000470484,0.000129679,0.000188689,0.002021046,0.001925694,0.001220676,0.000535433,0.001662704,-5.94E-09,-5.06E-09,0.001163112,0.000695212,0.00026959,,,,
01067,-1.64E-10,-0.000110081,-0.000128537,-0.002238822,5.26E-05,0.000161598,-1.56E-08,-1.17E-08,4.29E-05,2.56E-05,-6.81E-09,1.52E-05,0.000236483,0.000140529,2.73E-05,6.45E-05,-6.72E-09,0.000100833,0.000115203,4.55E-05,0.000212705,0.000111743,,,,
01069,-1.64E-10,-0.000110081,-0.000128537,-0.002254692,-4.32E-08,8.58E-05,0.000236237,0.000112333,4.55E-05,0.000189921,2.06E-05,0.000109855,0.0007541,0.000426647,0.000157934,0.000135283,0.000149486,0.000210864,0.000244842,0.000576952,0.000605963,0.000213322,,,,
01071,-1.64E-10,-0.000110081,0.001840305,-0.002253448,-4.32E-08,0.000177955,0.000241763,0.000360306,0.000263762,0.000379402,0.000113161,0.000209038,0.000749649,0.001072663,0.000227466,0.00026161,0.000224722,0.00043302,0.00074615,0.000618361,0.001224154,0.000809343,,,,
01073,-1.64E-10,-0.000110081,-0.000128537,-0.002295591,0.00030265,0.00032839,0.000459279,0.000311983,0.000202711,7.92E-05,0.000141955,0.000153578,0.000406368,0.000367498,0.000239737,0.000158644,0.000119014,0.000298108,0.000249048,0.000262406,0.000228169,0.000234434,,,,
01075,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,0.000209317,0.000138873,-1.17E-08,-9.56E-09,0.000234659,6.40E-05,0.0001549,0.000310489,0.000185242,-8.18E-09,6.69E-05,0.000376895,0.000237237,-5.06E-09,-3.68E-09,0.000247337,0.000136773,,,,
01077,-1.64E-10,-0.000110081,0.000577135,-0.00223538,-4.32E-08,0.000192287,0.000221827,0.000431735,0.000314329,0.000168702,0.00010651,0.000100103,0.000634795,0.000729549,0.000165591,0.000415249,0.000337807,0.000470063,0.000274425,0.000127354,0.000300747,0.000150559,,,,
01079,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,0.000352528,0.001416785,0.000353471,6.60E-05,8.94E-05,0.000475619,0.000394196,0.000473127,0.00016164,0.000289435,-5.94E-09,-5.06E-09,-3.68E-09,0.000221938,0.00026712,,,,
01081,-1.64E-10,-0.000110081,0.000634724,-0.002417497,9.85E-05,0.000155684,0.000152324,0.000161645,0.000111062,3.81E-05,4.96E-06,3.27E-05,0.000190585,0.000136772,0.00013192,2.31E-05,0.000122304,0.000168846,0.000199502,0.000166143,0.000152482,0.000129273,,,,
01083,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,0.000726038,0.000167545,0.000166158,0.000355364,0.00014566,0.00011914,0.000495082,0.000474056,0.000302119,0.000154062,0.000327262,0.000209041,-5.06E-09,0.000584874,0.000319872,0.000182366,,,,
01085,-1.64E-10,-0.000110081,-0.000128537,-0.002281607,0.002445861,0.002845495,0.001393019,-1.17E-08,0.000183643,0.000225618,-6.81E-09,0.000116855,0.000317771,0.000840825,0.000227675,-8.23E-09,0.000234843,-5.94E-09,0.000449929,-3.68E-09,0.000327652,0.000249081,,,,
01087,-1.64E-10,-0.000110081,-0.000128537,-0.002252708,0.00010473,0.000321463,0.000208308,0.00020551,-9.56E-09,5.90E-05,1.05E-05,6.32E-05,6.05E-05,5.74E-05,8.46E-05,4.72E-05,4.96E-05,0.000174547,-5.06E-09,5.90E-05,4.48E-05,5.53E-05,,,,
01089,-1.64E-10,-0.000110081,0.00012848,-0.002234385,-4.32E-08,6.01E-05,0.000313237,0.000264256,0.000229526,0.000127413,0.00014162,5.87E-05,0.000257281,0.000662912,0.00023033,6.86E-05,0.000200948,0.000315526,0.00019812,0.000201785,0.000343764,0.000230421,,,,
01091,-1.64E-10,-0.000110081,-0.000128537,-0.002344423,0.000495704,0.001322455,0.000535721,0.000509777,0.000258147,0.000243717,4.03E-05,5.34E-05,0.000250216,0.000998619,0.000243064,0.000541517,0.000162647,0.000304819,0.000358852,0.000390833,0.000695617,0.000218977,,,,
01093,-1.64E-10,-0.000110081,-0.000128537,-0.002401654,0.000561778,0.000182063,0.001460921,0.000342334,8.34E-05,0.000101714,0.000134127,0.000124779,0.000626055,0.000671697,0.000214779,5.81E-05,0.00021572,0.000830744,0.000245728,0.000251352,0.000397115,0.000116656,,,,
01095,-1.64E-10,-0.000110081,-0.000128537,-0.002287643,0.000116595,-2.51E-08,0.000834559,0.000406329,9.43E-05,0.000136129,3.03E-05,0.000212509,0.000505353,0.000669004,0.000159481,8.84E-05,0.000236224,0.000297459,0.000346184,0.000445982,0.000359187,0.000298901,,,,
01097,-1.64E-10,-0.000110081,0.000128479,-0.002426974,0.000808588,0.000457239,0.000758554,0.000693682,0.000374672,0.000157662,0.000133387,0.000295197,0.000259067,0.000435963,0.000434142,9.57E-05,0.000152619,0.000596082,0.000713262,0.00177792,0.000864752,0.000341356,,,,
01099,-1.64E-10,-0.000110081,-0.000128537,-0.002259259,0.000134985,-2.51E-08,0.000262215,0.000296568,0.000101911,0.000122259,3.15E-05,-6.10E-09,0.000265595,0.000634097,-8.18E-09,6.95E-05,0.000126371,-5.94E-09,-5.06E-09,0.000191547,0.00048254,0.000261577,,,,
01101,-1.64E-10,-0.000110081,0.000185337,-0.002251497,0.000708082,0.001853634,0.000989757,0.000281034,0.00037847,0.000215243,0.000121217,0.000122267,0.000345068,0.000743586,0.000525773,0.000368188,0.000333707,0.000513329,0.000537064,0.00018345,0.00026216,0.00038801,,,,
01103,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,3.16E-05,9.95E-05,0.000411344,0.000223848,0.000127722,0.000109786,0.000108926,0.000189605,0.000531277,0.000754339,0.000198383,0.000283057,0.000164115,0.000239942,0.000278292,0.000209245,0.000423099,0.000392539,,,,
01105,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,0.000741722,0.000336592,0.000165948,-8.06E-09,-6.81E-09,0.000156167,0.000414592,0.000436537,-8.18E-09,-8.23E-09,-6.72E-09,0.000435233,0.000508638,-3.68E-09,0.00055552,0.000177443,,,,
01107,-1.64E-10,-0.000110081,-0.000128537,-0.002285787,0.000766115,0.000803989,0.001041075,0.000177678,0.000715151,0.00032611,-6.81E-09,0.000325655,0.000313251,0.001412189,0.000344438,0.000250441,0.000714881,-5.94E-09,-5.06E-09,0.000185405,0.000882374,0.000509975,,,,
