FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01041,-0.124395277,-1.67E-06,-0.005716109,0.000108721,0.000291159,0.00023658,0.000315548,0.000379671,0.000137534,6.56E-05,4.02E-05,9.01E-05,0.000173436,0.000113086,8.57E-05,1.65E-05,7.04E-05,0.000246606,0.000203242,0.000244418,0.000143043,5.91E-05,,,,
01043,-0.124395277,-1.67E-06,-0.005716371,7.09E-05,0.000101732,0.000284393,0.000340362,0.000246349,0.000123043,0.000183384,0.000169717,0.0002367,0.00016886,7.20E-05,0.000173757,7.92E-05,0.000152394,0.000232651,0.00027753,0.000293058,0.000264025,0.000119824,,,,
01045,-0.124395277,-1.67E-06,-0.005715821,4.21E-05,0.000103482,0.000135397,0.000244746,0.00016366,0.000142889,0.000103164,4.22E-05,7.82E-05,0.000104932,7.15E-05,4.34E-05,1.64E-05,6.67E-05,6.35E-05,0.000378512,0.000299419,0.000137933,3.77E-05,,,,
01047,-0.124395277,-1.67E-06,-0.005716653,0.000338194,0.001863508,0.004513663,0.001905638,0.001052111,0.000647568,0.000185827,0.000271698,0.000353145,0.000397361,0.000287592,0.000314866,5.01E-05,0.000343492,0.000280197,0.000535046,0.000630649,0.000376164,0.000519917,,,,
01049,-0.124395277,-1.67E-06,-0.005716283,0.000184035,0.000346765,0.000627567,0.000887898,0.000394796,0.000226567,0.00042793,0.000202009,0.000307684,0.000228015,0.000107563,0.000150789,6.69E-05,0.000100045,0.000323545,0.000460045,0.0003451,0.000245535,0.00010024,,,,
01051,-0.124395277,-1.67E-06,-0.005716615,0.000109408,0.000304494,0.000478996,0.000344903,0.000270842,0.000230083,0.000115245,7.35E-05,0.000188043,0.000234401,0.000150914,0.000197876,1.76E-05,0.000142613,0.000112456,0.000310909,0.000291032,0.000192105,0.000121028,,,,
01053,-0.124395277,-1.67E-06,-0.005716016,0.000115639,0.000121488,0.000587081,0.000998013,0.00053596,0.000279241,8.55E-05,6.07E-05,0.000168764,0.000265511,0.000144099,8.44E-05,6.64E-05,7.72E-05,0.00025103,0.000525853,0.000549628,0.000270624,8.78E-05,,,,
01055,-0.124395277,-1.67E-06,-0.0057164,0.000214514,0.000151614,0.000419809,0.000671908,0.000471712,0.000365435,0.000213942,0.000195719,0.000334493,0.000295459,0.000143641,0.000179058,4.95E-05,0.000143984,0.000403443,0.000427284,0.000355055,0.000281874,6.20E-05,,,,
01057,-0.124395277,-1.67E-06,-0.005716175,3.75E-05,6.33E-05,0.000308275,0.000256612,0.000342332,0.000341967,0.000137694,0.000153224,0.000229615,0.000227583,0.000143989,0.000105872,9.27E-05,9.28E-05,0.000390766,0.000188036,0.000166459,0.000175527,0.000131359,,,,
01059,-0.124395277,-1.67E-06,-0.005716467,0.000259148,0.002032574,0.001102465,0.000542385,0.000623661,0.000320021,0.000220435,0.000139924,0.000215621,0.000208465,0.000105572,0.000220336,5.70E-05,8.34E-05,0.000254616,0.00047314,0.000319312,0.0002143,0.000116257,,,,
01061,-0.124395277,-1.67E-06,-0.005715821,2.05E-05,6.36E-05,3.37E-05,0.000119855,0.000174013,0.000154956,0.000109374,4.28E-05,6.23E-05,0.000102612,4.55E-05,2.91E-05,1.38E-05,9.72E-05,7.72E-05,0.000216005,0.000219444,0.00014725,2.73E-05,,,,
01063,-0.124395277,-1.67E-06,-0.005722526,0.002337704,0.001665072,0.002809125,0.001345634,0.000764733,0.000343014,0.000365534,0.000267998,0.000785506,0.000523232,0.000554122,0.000355117,0.000225039,0.000165012,0.000433478,0.001039703,0.000839919,0.000356694,0.000285411,,,,
01065,-0.124395277,-1.67E-06,-0.005716876,0.001113176,0.002691996,0.002391492,0.001493382,0.000748069,0.000637409,0.000484674,0.000308207,0.00079781,0.000975108,0.000446238,0.000373592,0.000294799,0.000451151,0.000603769,0.000841668,0.000830753,0.000429085,0.000448637,,,,
01067,-0.124395277,-1.67E-06,-0.005715821,7.03E-05,0.00011579,9.18E-05,9.46E-05,0.000113324,0.000110456,8.68E-05,2.13E-05,5.18E-05,8.25E-05,5.43E-05,2.76E-05,1.12E-05,6.05E-05,4.83E-05,0.000175024,0.000147613,8.32E-05,2.68E-05,,,,
01069,-0.124395277,-1.67E-06,-0.005716327,0.000118378,0.000142014,0.000213577,0.000369088,0.000362205,0.00037929,0.000268711,9.49E-05,0.000147132,0.000222948,0.00011775,8.32E-05,5.66E-05,0.000141624,0.000167488,0.000627419,0.000405396,0.000247642,7.33E-05,,,,
01071,-0.124395277,-1.67E-06,-0.005717885,0.000222042,0.000129515,0.000550032,0.00098125,0.001036694,0.000480846,0.000566295,0.000355073,0.000625796,0.000467452,0.000193223,0.000310503,9.32E-05,0.000178193,0.000949635,0.000742698,0.000472875,0.000502413,0.000302071,,,,
01073,-0.124395277,-1.67E-06,-0.005718892,0.000172063,0.000202254,0.000451779,0.000587283,0.000415448,0.000293062,0.000148106,0.000138039,0.000275088,0.000268159,0.000142988,0.000233484,9.17E-05,0.000458952,0.000274334,0.000378592,0.00042167,0.000225156,8.08E-05,,,,
01075,-0.124395277,-1.67E-06,-0.005716102,6.10E-05,7.81E-05,0.000218863,0.00025653,0.000191464,0.000167104,0.000127789,6.54E-05,0.00014869,8.97E-05,6.92E-05,8.16E-05,3.47E-05,0.000110135,0.000155541,7.97E-05,0.000123249,0.000136131,0.000175643,,,,
01077,-0.124395277,-1.67E-06,-0.005716941,6.02E-05,0.000201842,0.000361288,0.000402496,0.000264205,0.000188954,0.000194757,0.000218692,0.000258271,0.000245681,0.000130942,0.000261605,0.000117583,0.000118978,0.000264701,0.000472406,0.000348428,0.000259431,0.000183894,,,,
01079,-0.124395277,-1.67E-06,-0.005716433,4.07E-05,0.000135239,0.000177986,0.00029215,0.000255553,0.000211674,0.000182086,0.000113058,0.00019861,0.000200304,0.000119582,0.000108057,7.68E-05,0.000169118,0.000303712,0.000203494,0.000236578,0.000137866,0.000192187,,,,
01081,-0.124395277,-1.67E-06,-0.005719515,0.000409089,0.000152128,0.000566095,0.000520728,0.000604818,0.000430272,9.61E-05,7.08E-05,0.000166557,0.000246717,0.000144489,0.000108934,9.17E-05,0.000168944,0.000230941,0.000368837,0.000258185,0.000165343,0.000203967,,,,
01083,-0.124395277,-1.67E-06,-0.00571841,6.06E-05,0.000137259,0.00060982,0.000685075,0.000448476,0.000364419,0.000326492,0.000221507,0.000417554,0.000373909,0.000269786,0.000248889,0.000117106,0.000225349,0.000239804,0.000519147,0.000506843,0.000404093,0.000254228,,,,
01085,-0.124395277,-1.67E-06,-0.005716296,0.000678099,0.001584075,0.001747039,0.000332179,0.000224586,0.000137133,0.000111245,5.76E-05,0.000101988,0.000254755,0.000127552,0.00013935,5.77E-05,0.000142126,9.08E-05,0.000125032,0.000166865,8.80E-05,6.05E-05,,,,
01087,-0.124395277,-1.67E-06,-0.005715932,9.75E-05,9.27E-05,0.00015712,0.00011018,7.56E-05,2.92E-05,2.17E-05,2.51E-05,3.67E-05,4.27E-05,3.54E-05,5.83E-05,2.55E-05,3.63E-05,2.87E-05,5.59E-05,4.79E-05,3.88E-05,3.47E-05,,,,
01089,-0.124395277,-1.67E-06,-0.005718522,9.04E-05,5.84E-05,0.000322324,0.000763806,0.000334765,0.000285389,0.000149563,0.000151609,0.000308224,0.000345338,0.000250885,0.000179872,0.000156777,0.000240104,0.000307182,0.000384455,0.000411095,0.0003149,0.000145601,,,,
01091,-0.124395277,-1.67E-06,-0.00571719,0.000327849,0.000786679,0.000649459,0.000619874,0.000335957,0.00021445,0.000398097,8.81E-05,0.000274773,0.000241568,0.000188656,0.000261254,-4.72E-08,7.13E-05,5.38E-05,0.000351993,0.000306959,0.000161798,8.43E-05,,,,
01093,-0.124395277,-1.67E-06,-0.005717942,0.000353254,0.000207828,0.000343456,0.000629557,0.00042121,0.000288,0.000108529,0.000108576,0.000212447,0.000207743,0.000153012,0.000308347,3.27E-05,0.000202555,0.000565533,0.000360461,0.000336361,0.000290867,0.000192735,,,,
01095,-0.124395277,-1.67E-06,-0.005716356,0.000605264,0.0005748,0.001148521,0.000849211,0.000483379,0.000211758,0.000158553,0.000235596,0.000355903,0.000238222,0.000131746,0.000278221,0.000139777,0.000156924,0.000290606,0.000440205,0.000498941,0.000345778,0.000124306,,,,
01097,-0.124395277,-1.67E-06,-0.005717278,0.000681418,0.00061657,0.000671296,0.000936484,0.000853753,0.000267232,0.000343644,0.000109773,0.000221706,0.000347426,0.000271945,0.000211103,0.000560153,0.000232743,0.000527233,0.001532899,0.001001631,0.000365054,0.000111988,,,,
01099,-0.124395277,-1.67E-06,-0.005716099,7.91E-05,0.000143394,0.000675979,0.00046289,0.000230049,8.94E-05,6.75E-05,4.97E-05,0.000162966,0.000167141,8.01E-05,6.16E-05,7.65E-05,9.23E-05,0.000191648,0.000396379,0.000448227,0.000198512,6.19E-05,,,,
01101,-0.124395277,-1.67E-06,-0.005717106,0.000318311,0.001125014,0.001573925,0.000721667,0.000564365,0.000265543,0.000242394,0.000106692,0.000205989,0.000344885,0.00021942,0.000280365,0.00012151,0.000278078,0.000233915,0.000356839,0.000404416,0.000225191,8.11E-05,,,,
01103,-0.124395277,-1.67E-06,-0.005717243,7.70E-05,0.000263468,0.000775742,0.000609736,0.000384117,0.000209326,0.000259642,0.000238599,0.000353291,0.000280266,0.000152408,0.00018367,4.00E-05,0.000199297,0.000220816,0.000290495,0.000384173,0.000312543,0.000295341,,,,
01105,-0.124395277,-1.67E-06,-0.005715821,8.73E-05,0.000265667,0.000805146,0.001123323,0.000266873,8.06E-05,9.57E-05,6.28E-05,0.000126526,0.000129732,4.08E-05,6.27E-05,-4.72E-08,2.95E-05,6.59E-05,7.07E-05,0.000149409,9.45E-05,4.17E-05,,,,
01107,-0.124395277,-1.67E-06,-0.005717832,0.000499178,0.000683336,0.000813263,0.000604991,0.000738945,0.000363832,0.000390329,0.000266483,0.000355481,0.000315869,0.000236989,0.000208098,2.98E-05,0.000109436,0.00018292,0.000366856,0.000393684,0.000250401,0.000176018,,,,
01109,-0.124395277,-1.67E-06,-0.005716929,0.000382988,0.000703008,0.000911659,0.00046779,0.000469727,0.00040342,0.000113022,7.74E-05,0.000166361,0.000270346,0.000131588,0.000141809,6.23E-05,0.0001097,9.54E-05,0.000382344,0.000324135,0.000238057,0.000181126,,,,
01111,-0.124395277,-1.67E-06,-0.005716671,0.000529522,0.000488019,0.000325605,0.000707396,0.000389455,0.00044446,0.000262154,0.000115346,0.00011423,0.000187909,0.000149116,0.000252024,8.92E-05,0.000212465,0.00033285,0.000434283,0.000454211,0.000414416,0.000143076,,,,
01113,-0.124395277,-1.67E-06,-0.005715952,0.000162683,0.000268493,0.000686867,0.000710213,0.000457238,0.000154323,9.36E-05,4.53E-05,0.00010186,0.000224667,0.000123861,0.000137349,0.000111339,0.000178731,0.000165779,0.000268969,0.000227973,0.000137595,0.00024293,,,,
01115,-0.124395277,-1.67E-06,-0.005716642,6.91E-05,4.78E-05,0.000155623,0.000348113,0.000233907,0.000187854,0.000139084,8.23E-05,0.00014239,0.000147587,0.000106369,0.000150923,6.17E-05,0.00024059,0.000195272,0.000245266,0.000305657,0.000215171,0.000126567,,,,
01117,-0.124395277,-1.67E-06,-0.005717815,0.000142219,8.38E-05,0.000201649,0.000312087,0.000238247,0.000239842,0.000108343,8.64E-05,0.000136276,0.000164296,0.000115849,0.000135439,3.41E-05,0.000441911,0.000155135,0.000276654,0.000254985,0.000178214,6.37E-05,,,,
01119,-0.124395277,-1.67E-06,-0.005716908,0.001832641,0.004441148,0.001270815,0.000920103,0.000291623,0.000228344,0.000197561,0.000182703,0.000556823,0.000156808,0.000195399,0.000276491,0.000102259,0.000236371,0.000183982,0.000495707,0.000200969,0.000123664,0.000211541,,,,
01121,-0.124395277,-1.67E-06,-0.005716447,0.000106389,7.70E-05,0.000209361,0.000431713,0.000486827,0.000255033,0.000172538,9.47E-05,0.000167715,0.000237616,0.000180265,0.00021281,8.52E-05,0.000170346,0.000203902,0.000329362,0.000348031,0.000365696,0.000144507,,,,
01123,-0.124395277,-1.67E-06,-0.005717887,0.001099401,0.000476093,0.000437333,0.000365239,0.000207124,0.000110993,0.000100208,9.78E-05,0.000134563,0.000222428,0.000103997,0.000196635,0.000112823,0.000148161,0.000269298,0.000536804,0.00026888,0.00019744,8.74E-05,,,,
01125,-0.124395277,-1.67E-06,-0.005717001,0.000183305,0.000467529,0.000887455,0.000614696,0.000522836,0.000812194,0.000205263,0.000141075,0.0003024,0.000247834,0.000196459,0.000202222,0.000116628,0.000184853,0.000190689,0.000354666,0.000240855,0.000246123,8.45E-05,,,,
01127,-0.124395277,-1.67E-06,-0.005720042,0.000177624,0.000594313,0.001123184,0.000593554,0.000441415,0.000423123,0.000250403,0.000145663,0.000284752,0.000203324,0.000151956,0.000389026,0.000104507,0.000107052,0.000250419,0.000452962,0.000413052,0.000343169,0.000206921,,,,
01129,-0.124395277,-1.67E-06,-0.005718537,0.000653701,0.000659613,0.000534553,0.001509919,0.001611636,0.000243228,0.000620887,0.000211712,0.000348784,0.000435109,0.000239434,0.000325289,0.000139949,0.000175694,0.000404577,0.001169494,0.000909504,0.000239894,0.000118403,,,,
01131,-0.124395277,-1.67E-06,-0.005718286,0.001167893,0.001304656,0.002001426,0.000851737,0.000658141,0.000105581,0.00011929,8.51E-05,0.000276689,0.00037157,0.000217205,0.000121348,8.66E-05,7.44E-05,1.80E-05,0.000372404,0.00024293,0.000233296,0.000174582,,,,
01133,-0.124395277,-1.67E-06,-0.005716559,0.000101566,0.000500098,0.000907372,0.000535223,0.000380875,0.000414319,0.000250337,0.00021312,0.00033213,0.000263321,0.000104656,0.000504484,3.20E-05,0.000182496,0.000421449,0.000483175,0.000476517,0.000432123,0.000273843,,,,
02013,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,0.006181795,0.001649109,0.001407523,0.009914116,0.001962277,0.007862151,0.000272137,0.034355384,0.282388605,0.003467677,0.00250609,0.01270557,-5.83E-08,0.012072125,0.01755006,0.018929905,0.009945805,,,,
02016,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,0.002144931,0.01947843,0.000909839,0.000750265,0.000539919,0.000792905,0.00756826,0.011201216,0.036446804,0.035625861,0.016662873,0.012320095,0.035538468,0.024064343,0.002751521,0.008848231,0.003438572,,,,
02020,-0.124395277,-1.67E-06,-0.005721001,0.000231891,8.99E-05,0.000362162,0.000798081,0.000920162,0.000950642,0.001259792,0.001287359,0.000850988,0.000434539,0.000371368,0.001090183,0.001142305,0.000605515,0.000860589,0.001436504,0.001070524,0.001681673,0.002093608,,,,
02050,-0.124395277,-1.67E-06,-0.005715821,0.000240086,0.000499423,0.001834677,0.000989506,0.004619409,0.00577234,0.022709778,0.035033186,0.026013496,0.034112901,0.016333307,0.030239626,0.016505402,0.006769613,0.009135012,0.022399736,0.018629163,0.027244995,0.041741536,,,,
02060,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,-1.03E-08,-1.01E-08,-1.12E-08,-1.32E-08,-1.57E-08,-1.77E-08,-2.08E-08,-2.79E-08,-3.68E-08,-4.06E-08,-4.72E-08,-5.14E-08,-5.83E-08,-6.18E-08,-6.93E-08,-8.78E-08,-1.13E-07,,,,
02068,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,0.000301117,0.000232504,-1.12E-08,0.000905514,0.004698735,0.002095086,0.002521511,0.001445241,0.001515817,0.005289055,0.005807501,0.00128395,0.000216998,0.000175624,0.000568957,0.001365178,0.003336566,,,,
02070,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,0.000832284,0.011769967,0.001247373,0.001708618,0.00147289,0.006060265,0.003731153,0.002101562,0.005288443,0.009909818,0.002446015,0.008653147,0.00054524,0.004151262,0.003925539,0.018274173,0.030656524,0.049130946,,,,
02090,-0.124395277,-1.67E-06,-0.00572779,0.0004191,3.03E-05,0.000462932,0.000783553,0.000701177,0.001383307,0.001474334,0.000810312,0.000860985,0.00071682,0.000502269,0.0010202,0.002837566,0.00163655,0.00053761,0.000590986,0.000767839,0.002582262,0.002573796,,,,
02100,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,0.003989815,0.000909603,0.000742718,-1.32E-08,0.000738208,0.000411471,0.000466478,0.000461448,0.000287562,0.001152914,0.000875033,-5.14E-08,-5.83E-08,-6.18E-08,0.018825657,0.012268778,0.006278847,,,,
02105,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,-1.03E-08,-1.01E-08,-1.12E-08,-1.32E-08,-1.57E-08,-1.77E-08,-2.08E-08,-2.79E-08,-3.68E-08,-4.06E-08,-4.72E-08,-5.14E-08,-5.83E-08,-6.18E-08,-6.93E-08,-8.78E-08,-1.13E-07,,,,
02110,-0.124395277,-1.67E-06,-0.005725365,0.000489531,0.00015148,0.000346605,0.000851389,0.001144177,0.00122985,0.000984496,0.000679623,0.000402212,0.000268447,0.000423036,0.000496957,0.000849278,0.000943326,0.001495619,0.001898528,0.001598268,0.001954418,0.00217538,,,,
02122,-0.124395277,-1.67E-06,-0.005721197,0.000141889,0.000305936,0.000865092,0.000764036,0.000451292,0.000208556,0.001011553,0.001733444,0.001053328,0.000330034,0.000178182,0.000496856,0.001195483,0.000559408,0.000319445,0.001400233,0.001607983,0.001873606,0.002983636,,,,
02130,-0.124395277,-1.67E-06,0.005741266,0.000203957,-1.22E-08,0.00063091,0.00040152,0.000313605,0.000152175,0.00019207,0.00065614,0.000220978,0.00028725,0.001088941,0.000659293,0.001217178,0.009523093,0.001382929,0.001163393,0.0023341,0.00171127,0.002208205,,,,
02150,-0.124395277,-1.67E-06,-0.005715821,0.000106252,-1.22E-08,0.000477546,0.000252828,0.001249423,0.000303216,0.000733338,0.001386356,0.00622371,0.001217203,0.0003577,0.000609715,0.000916106,0.000803504,0.000355998,0.003440395,0.004161319,0.003878322,0.005513901,,,,
02158,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,-1.03E-08,-1.01E-08,-1.12E-08,-1.32E-08,-1.57E-08,-1.77E-08,-2.08E-08,-2.79E-08,-3.68E-08,-4.06E-08,-4.72E-08,-5.14E-08,-5.83E-08,-6.18E-08,-6.93E-08,-8.78E-08,-1.13E-07,,,,
02164,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,-1.03E-08,-1.01E-08,-1.12E-08,-1.32E-08,-1.57E-08,-1.77E-08,-2.08E-08,-2.79E-08,-3.68E-08,-4.06E-08,-4.72E-08,-5.14E-08,-5.83E-08,-6.18E-08,-6.93E-08,-8.78E-08,-1.13E-07,,,,
02170,-0.124395277,-1.67E-06,-0.00571689,0.000122372,4.41E-05,0.000272955,0.000419132,0.000443517,0.000319556,0.00086434,0.001093233,0.001277029,0.000622074,0.001167622,0.002713338,0.00287767,0.001177817,0.000905262,0.000846289,0.001076468,0.002406714,0.003013453,,,,
02180,-0.124395277,-1.67E-06,-0.005715821,0.000243989,0.000576795,0.001264178,0.001052519,0.002374029,0.002985758,0.002818831,0.002079578,0.001016351,0.000947584,0.000955566,0.001376929,0.0019296,0.003658655,0.015408437,0.004251289,0.021290893,0.006739264,0.022409631,,,,
02185,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,0.000125641,0.000338227,0.000549906,0.001328095,0.005127341,0.003977141,0.00304505,0.001264384,0.000542373,0.000187587,0.001942389,0.001403776,0.001632137,0.000432408,0.001386629,0.004321357,0.016220449,0.008614812,,,,
02188,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,0.000473544,0.000406249,0.001568795,0.00230642,0.00356108,0.004592975,0.001100896,0.000471648,0.002134007,0.000483097,0.000666278,0.001014649,0.000625311,0.001497834,0.001040962,0.006182763,0.009798541,0.020478819,,,,
02195,-0.124395277,-1.67E-06,-0.005715821,0.001863825,-1.22E-08,0.000294701,0.000637413,0.000239753,-1.32E-08,0.000507548,0.000138535,0.000145133,0.000671938,0.003187632,0.012229816,0.00203527,0.001129241,0.000389651,0.002460434,0.000843929,0.00119686,0.002299845,,,,
02198,-0.124395277,-1.67E-06,-0.005715821,0.000838817,-1.22E-08,0.000305473,0.000340056,0.002192526,0.000723729,0.000217985,0.000493872,0.000681418,8.95E-05,0.000157752,0.000967076,0.0025264,0.011109142,0.017460773,0.004920842,0.006503494,0.006263165,0.003062073,,,,
02220,-0.124395277,-1.67E-06,-0.005715821,0.000107165,0.000111007,0.001233089,0.000380964,0.000677279,0.000593473,0.000246935,0.000966456,0.000572443,0.000301394,0.000170079,0.000684494,0.00054953,0.001200808,0.001016962,0.015838,0.002752629,0.00125158,0.001431485,,,,
02230,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,-1.22E-08,-1.03E-08,-1.01E-08,-1.12E-08,-1.32E-08,0.001167952,0.000186543,0.000455506,-2.79E-08,0.000677253,-4.06E-08,0.000240681,-5.14E-08,0.001097482,0.001095974,0.00075624,0.00066913,0.000948349,,,,
02240,-0.124395277,-1.67E-06,-0.005715821,0.000307552,0.000548472,0.001948884,0.0014412,0.000592028,0.000849806,0.002684204,0.005689855,0.003458923,0.000880269,0.000878118,0.017077748,0.006829131,0.010844678,0.014490178,0.003481659,0.001933803,0.005197053,0.008818016,,,,
02261,-0.124395277,-1.67E-06,-0.005715821,-1.48E-08,0.000176319,0.001106866,0.001396705,0.00078922,0.000156372,0.001132238,0.001247644,0.00111248,0.001467449,0.001079413,0.003855032,0.004073501,0.002161621,0.001099159,0.005292974,0.001574759,0.002876814,0.006615177,,,,
